Earnings_Year,Earnings_Canada_Yearly,Housing_Price_Year,Composite_Benchmark,One_Storey_Benchmark,Two_Storey_Benchmark,Townhouse_Benchmark,Apartment_Benchmark,Office_year,office_region,office_property_type,office_index_value,consumer_index_year,consumer_index_value
,,,,,,,,2015,"Montreal, Quebec",Warehouse,145.9,,
,,,,,,,,2015,"Montreal, Quebec",Warehouse,146.3,,
,,,,,,,,2015,"Montreal, Quebec",Warehouse,138.2,,
,,,,,,,,2015,"Montreal, Quebec",Warehouse,193,,
,,,,,,,,2015,"Montreal, Quebec",Warehouse,144.7,,
,,,,,,,,2015,"Montreal, Quebec",Shopping centre,145.7,,
,,,,,,,,2015,"Montreal, Quebec",Shopping centre,143.1,,
,,,,,,,,2015,"Montreal, Quebec",Shopping centre,133.7,,
,,,,,,,,2015,"Montreal, Quebec",Shopping centre,178.4,,
,,,,,,,,2015,"Montreal, Quebec",Shopping centre,186,,
,,,,,,,,2015,"Montreal, Quebec",Light factory,148.7,,
,,,,,,,,2015,"Montreal, Quebec",Light factory,151.8,,
,,,,,,,,2015,"Montreal, Quebec",Light factory,139.6,,
,,,,,,,,2015,"Montreal, Quebec",Light factory,171.9,,
,,,,,,,,2015,"Montreal, Quebec",Light factory,162.7,,
,,,,,,,,2015,"Montreal, Quebec",School,144.6,,
,,,,,,,,2015,"Montreal, Quebec",School,149.9,,
,,,,,,,,2015,"Montreal, Quebec",School,129.3,,
,,,,,,,,2015,"Montreal, Quebec",School,162.8,,
,,,,,,,,2015,"Montreal, Quebec",School,162.2,,
,,,,,,,,2015,"Montreal, Quebec",Apartment,144.1,,
,,,,,,,,2015,"Montreal, Quebec",Apartment,140.2,,
,,,,,,,,2015,"Montreal, Quebec",Apartment,127.1,,
,,,,,,,,2015,"Montreal, Quebec",Apartment,192.8,,
,,,,,,,,2015,"Montreal, Quebec",Apartment,165.4,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,156.1,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,159.2,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,145.4,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,169,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,163.9,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,159.9,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,166.8,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,154.4,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,192.3,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,150.9,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,158.1,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,162.9,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,150.2,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,172.5,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,175.5,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,168,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,184.1,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,153.6,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,173.3,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,165.6,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,159.8,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,180.3,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,146.8,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,164.1,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,167,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,151.6,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,149.4,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,139.5,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,190.1,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,160.3,,
,,,,,,,,2015,"Toronto, Ontario",Office,151.9,,
,,,,,,,,2015,"Toronto, Ontario",Office,150.5,,
,,,,,,,,2015,"Toronto, Ontario",Office,140.5,,
,,,,,,,,2015,"Toronto, Ontario",Office,172.4,,
,,,,,,,,2015,"Toronto, Ontario",Office,166.2,,
,,,,,,,,2015,"Toronto, Ontario",Warehouse,153.2,,
,,,,,,,,2015,"Toronto, Ontario",Warehouse,165.6,,
,,,,,,,,2015,"Toronto, Ontario",Warehouse,143.4,,
,,,,,,,,2015,"Toronto, Ontario",Warehouse,195.5,,
,,,,,,,,2015,"Toronto, Ontario",Warehouse,150.6,,
,,,,,,,,2015,"Toronto, Ontario",Shopping centre,158.4,,
,,,,,,,,2015,"Toronto, Ontario",Shopping centre,161.1,,
,,,,,,,,2015,"Toronto, Ontario",Shopping centre,145.3,,
,,,,,,,,2015,"Toronto, Ontario",Shopping centre,181.4,,
,,,,,,,,2015,"Toronto, Ontario",Shopping centre,202,,
,,,,,,,,2015,"Toronto, Ontario",Light factory,162.3,,
,,,,,,,,2015,"Toronto, Ontario",Light factory,173.1,,
,,,,,,,,2015,"Toronto, Ontario",Light factory,151.3,,
,,,,,,,,2015,"Toronto, Ontario",Light factory,177,,
,,,,,,,,2015,"Toronto, Ontario",Light factory,175.6,,
,,,,,,,,2015,"Toronto, Ontario",School,155.5,,
,,,,,,,,2015,"Toronto, Ontario",School,169.4,,
,,,,,,,,2015,"Toronto, Ontario",School,140.9,,
,,,,,,,,2015,"Toronto, Ontario",School,167.5,,
,,,,,,,,2015,"Toronto, Ontario",School,167.3,,
,,,,,,,,2015,"Toronto, Ontario",Apartment,149.3,,
,,,,,,,,2015,"Toronto, Ontario",Apartment,148.3,,
,,,,,,,,2015,"Toronto, Ontario",Apartment,136.3,,
,,,,,,,,2015,"Toronto, Ontario",Apartment,190.7,,
,,,,,,,,2015,"Toronto, Ontario",Apartment,162.8,,
,,,,,,,,2015,"Calgary, Alberta",Office,170.9,,
,,,,,,,,2015,"Calgary, Alberta",Office,164.9,,
,,,,,,,,2015,"Calgary, Alberta",Office,163.9,,
,,,,,,,,2015,"Calgary, Alberta",Office,175.9,,
,,,,,,,,2015,"Calgary, Alberta",Office,183.4,,
,,,,,,,,2015,"Calgary, Alberta",Warehouse,166.3,,
,,,,,,,,2015,"Calgary, Alberta",Warehouse,156.5,,
,,,,,,,,2015,"Calgary, Alberta",Warehouse,166.5,,
,,,,,,,,2015,"Calgary, Alberta",Warehouse,190.5,,
,,,,,,,,2015,"Calgary, Alberta",Warehouse,165.7,,
,,,,,,,,2015,"Calgary, Alberta",Shopping centre,182.3,,
,,,,,,,,2015,"Calgary, Alberta",Shopping centre,172.8,,
,,,,,,,,2015,"Calgary, Alberta",Shopping centre,170,,
,,,,,,,,2015,"Calgary, Alberta",Shopping centre,166.7,,
,,,,,,,,2015,"Calgary, Alberta",Shopping centre,207.2,,
,,,,,,,,2015,"Calgary, Alberta",Light factory,181.6,,
,,,,,,,,2015,"Calgary, Alberta",Light factory,175.7,,
,,,,,,,,2015,"Calgary, Alberta",Light factory,169.6,,
,,,,,,,,2015,"Calgary, Alberta",Light factory,172.8,,
,,,,,,,,2015,"Calgary, Alberta",Light factory,198.2,,
,,,,,,,,2015,"Calgary, Alberta",School,177.8,,
,,,,,,,,2015,"Calgary, Alberta",School,187.7,,
,,,,,,,,2015,"Calgary, Alberta",School,164.7,,
,,,,,,,,2015,"Calgary, Alberta",School,167.3,,
,,,,,,,,2015,"Calgary, Alberta",School,195.3,,
,,,,,,,,2015,"Calgary, Alberta",Apartment,171.5,,
,,,,,,,,2015,"Calgary, Alberta",Apartment,173.8,,
,,,,,,,,2015,"Calgary, Alberta",Apartment,155.6,,
,,,,,,,,2015,"Calgary, Alberta",Apartment,180.9,,
,,,,,,,,2015,"Calgary, Alberta",Apartment,191.1,,
,,,,,,,,2015,"Edmonton, Alberta",Office,169.1,,
,,,,,,,,2015,"Edmonton, Alberta",Office,159.9,,
,,,,,,,,2015,"Edmonton, Alberta",Office,160.7,,
,,,,,,,,2015,"Edmonton, Alberta",Office,175,,
,,,,,,,,2015,"Edmonton, Alberta",Office,185.7,,
,,,,,,,,2015,"Edmonton, Alberta",Warehouse,168.4,,
,,,,,,,,2015,"Edmonton, Alberta",Warehouse,170.7,,
,,,,,,,,2015,"Edmonton, Alberta",Warehouse,161.1,,
,,,,,,,,2015,"Edmonton, Alberta",Warehouse,190.3,,
,,,,,,,,2015,"Edmonton, Alberta",Warehouse,171.4,,
,,,,,,,,2015,"Edmonton, Alberta",Shopping centre,180.5,,
,,,,,,,,2015,"Edmonton, Alberta",Shopping centre,177.2,,
,,,,,,,,2015,"Edmonton, Alberta",Shopping centre,163.9,,
,,,,,,,,2015,"Edmonton, Alberta",Shopping centre,166.1,,
,,,,,,,,2015,"Edmonton, Alberta",Shopping centre,239.7,,
,,,,,,,,2015,"Edmonton, Alberta",Light factory,177.4,,
,,,,,,,,2015,"Edmonton, Alberta",Light factory,177.9,,
,,,,,,,,2015,"Edmonton, Alberta",Light factory,162.6,,
,,,,,,,,2015,"Edmonton, Alberta",Light factory,171.7,,
,,,,,,,,2015,"Edmonton, Alberta",Light factory,184.5,,
,,,,,,,,2015,"Edmonton, Alberta",School,169.7,,
,,,,,,,,2015,"Edmonton, Alberta",School,167.6,,
,,,,,,,,2015,"Edmonton, Alberta",School,159.6,,
,,,,,,,,2015,"Edmonton, Alberta",School,166.8,,
,,,,,,,,2015,"Edmonton, Alberta",School,186.7,,
,,,,,,,,2015,"Edmonton, Alberta",Apartment,166.7,,
,,,,,,,,2015,"Edmonton, Alberta",Apartment,166.6,,
,,,,,,,,2015,"Edmonton, Alberta",Apartment,153.6,,
,,,,,,,,2015,"Edmonton, Alberta",Apartment,180.7,,
,,,,,,,,2015,"Edmonton, Alberta",Apartment,188.3,,
,,,,,,,,2015,"Vancouver, British Columbia",Office,147.1,,
,,,,,,,,2015,"Vancouver, British Columbia",Office,138.7,,
,,,,,,,,2015,"Vancouver, British Columbia",Office,128.6,,
,,,,,,,,2015,"Vancouver, British Columbia",Office,178.3,,
,,,,,,,,2015,"Vancouver, British Columbia",Office,180.9,,
,,,,,,,,2015,"Vancouver, British Columbia",Warehouse,144.7,,
,,,,,,,,2015,"Vancouver, British Columbia",Warehouse,157.1,,
,,,,,,,,2015,"Vancouver, British Columbia",Warehouse,125.1,,
,,,,,,,,2015,"Vancouver, British Columbia",Warehouse,190.3,,
,,,,,,,,2015,"Vancouver, British Columbia",Warehouse,166.3,,
,,,,,,,,2015,"Vancouver, British Columbia",Shopping centre,155.5,,
,,,,,,,,2015,"Vancouver, British Columbia",Shopping centre,164.3,,
,,,,,,,,2015,"Vancouver, British Columbia",Shopping centre,130.3,,
,,,,,,,,2015,"Vancouver, British Columbia",Shopping centre,171.6,,
,,,,,,,,2015,"Vancouver, British Columbia",Shopping centre,227.2,,
,,,,,,,,2015,"Vancouver, British Columbia",Light factory,153,,
,,,,,,,,2015,"Vancouver, British Columbia",Light factory,178.5,,
,,,,,,,,2015,"Vancouver, British Columbia",Light factory,131.1,,
,,,,,,,,2015,"Vancouver, British Columbia",Light factory,176.4,,
,,,,,,,,2015,"Vancouver, British Columbia",Light factory,177.9,,
,,,,,,,,2015,"Vancouver, British Columbia",School,155.8,,
,,,,,,,,2015,"Vancouver, British Columbia",School,178.6,,
,,,,,,,,2015,"Vancouver, British Columbia",School,130.9,,
,,,,,,,,2015,"Vancouver, British Columbia",School,170.1,,
,,,,,,,,2015,"Vancouver, British Columbia",School,169.2,,
,,,,,,,,2015,"Vancouver, British Columbia",Apartment,151.8,,
,,,,,,,,2015,"Vancouver, British Columbia",Apartment,158.8,,
,,,,,,,,2015,"Vancouver, British Columbia",Apartment,128.1,,
,,,,,,,,2015,"Vancouver, British Columbia",Apartment,183.9,,
,,,,,,,,2015,"Vancouver, British Columbia",Apartment,175.4,,
,,,,,,,,2015,Seven census metropolitan area composite,Office,154.2,,
,,,,,,,,2015,Seven census metropolitan area composite,Warehouse,152.5,,
,,,,,,,,2015,Seven census metropolitan area composite,Shopping centre,157.4,,
,,,,,,,,2015,Seven census metropolitan area composite,Light factory,162.4,,
,,,,,,,,2015,Seven census metropolitan area composite,School,157.1,,
,,,,,,,,2015,Seven census metropolitan area composite,Apartment,149.6,,
,,,,,,,,2015,"Halifax, Nova Scotia",Office,144.6,,
,,,,,,,,2015,"Halifax, Nova Scotia",Office,140.9,,
,,,,,,,,2015,"Halifax, Nova Scotia",Office,136.5,,
,,,,,,,,2015,"Halifax, Nova Scotia",Office,157.6,,
,,,,,,,,2015,"Halifax, Nova Scotia",Office,164.9,,
,,,,,,,,2015,"Halifax, Nova Scotia",Warehouse,147.5,,
,,,,,,,,2015,"Halifax, Nova Scotia",Warehouse,145.4,,
,,,,,,,,2015,"Halifax, Nova Scotia",Warehouse,143.5,,
,,,,,,,,2015,"Halifax, Nova Scotia",Warehouse,185,,
,,,,,,,,2015,"Halifax, Nova Scotia",Warehouse,153.1,,
,,,,,,,,2015,"Halifax, Nova Scotia",Shopping centre,153.1,,
,,,,,,,,2015,"Halifax, Nova Scotia",Shopping centre,145.1,,
,,,,,,,,2015,"Halifax, Nova Scotia",Shopping centre,145.1,,
,,,,,,,,2015,"Halifax, Nova Scotia",Shopping centre,176.2,,
,,,,,,,,2015,"Halifax, Nova Scotia",Shopping centre,190.7,,
,,,,,,,,2015,"Halifax, Nova Scotia",Light factory,152.3,,
,,,,,,,,2015,"Halifax, Nova Scotia",Light factory,154.4,,
,,,,,,,,2015,"Halifax, Nova Scotia",Light factory,147.5,,
,,,,,,,,2015,"Halifax, Nova Scotia",Light factory,167.9,,
,,,,,,,,2015,"Halifax, Nova Scotia",Light factory,166.7,,
,,,,,,,,2015,"Halifax, Nova Scotia",School,146.6,,
,,,,,,,,2015,"Halifax, Nova Scotia",School,150.5,,
,,,,,,,,2015,"Halifax, Nova Scotia",School,135.7,,
,,,,,,,,2015,"Halifax, Nova Scotia",School,161.8,,
,,,,,,,,2015,"Halifax, Nova Scotia",School,157.2,,
,,,,,,,,2015,"Halifax, Nova Scotia",Apartment,144.5,,
,,,,,,,,2015,"Halifax, Nova Scotia",Apartment,139.5,,
,,,,,,,,2015,"Halifax, Nova Scotia",Apartment,131.3,,
,,,,,,,,2015,"Halifax, Nova Scotia",Apartment,180.6,,
,,,,,,,,2015,"Halifax, Nova Scotia",Apartment,172.2,,
,,,,,,,,2015,"Montreal, Quebec",Office,146.6,,
,,,,,,,,2015,"Montreal, Quebec",Office,142.2,,
,,,,,,,,2015,"Montreal, Quebec",Office,130.6,,
,,,,,,,,2015,"Montreal, Quebec",Office,172.7,,
,,,,,,,,2015,"Montreal, Quebec",Office,170.4,,
,,,,,,,,2015,"Montreal, Quebec",Warehouse,146.3,,
,,,,,,,,2015,"Montreal, Quebec",Warehouse,147.6,,
,,,,,,,,2015,"Montreal, Quebec",Warehouse,138,,
,,,,,,,,2015,"Montreal, Quebec",Warehouse,194.2,,
,,,,,,,,2015,"Montreal, Quebec",Warehouse,145.6,,
,,,,,,,,2015,"Montreal, Quebec",Shopping centre,146,,
,,,,,,,,2015,"Montreal, Quebec",Shopping centre,144,,
,,,,,,,,2015,"Montreal, Quebec",Shopping centre,133.7,,
,,,,,,,,2015,"Montreal, Quebec",Shopping centre,178.9,,
,,,,,,,,2015,"Montreal, Quebec",Shopping centre,186.5,,
,,,,,,,,2015,"Montreal, Quebec",Light factory,149.1,,
,,,,,,,,2015,"Montreal, Quebec",Light factory,152.9,,
,,,,,,,,2015,"Montreal, Quebec",Light factory,139.8,,
,,,,,,,,2015,"Montreal, Quebec",Light factory,172.3,,
,,,,,,,,2015,"Montreal, Quebec",Light factory,162.5,,
,,,,,,,,2015,"Montreal, Quebec",School,145.2,,
,,,,,,,,2015,"Montreal, Quebec",School,150.4,,
,,,,,,,,2015,"Montreal, Quebec",School,129.8,,
,,,,,,,,2015,"Montreal, Quebec",School,164.3,,
,,,,,,,,2015,"Montreal, Quebec",School,161.3,,
,,,,,,,,2015,"Montreal, Quebec",Apartment,144.7,,
,,,,,,,,2015,"Montreal, Quebec",Apartment,140.5,,
,,,,,,,,2015,"Montreal, Quebec",Apartment,127.4,,
,,,,,,,,2015,"Montreal, Quebec",Apartment,194.6,,
,,,,,,,,2015,"Montreal, Quebec",Apartment,166.3,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,157.6,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,160.6,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,146.9,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,170.9,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,164.6,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,161.4,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,168.4,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,155.7,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,193.7,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,152.6,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,159.5,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,164.7,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,151.6,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,173.3,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,176.5,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,169.4,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,186.1,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,154.8,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,174.1,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,165.8,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,161,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,182,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,147.8,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,166,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,166.7,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,152.8,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,150.8,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,140.4,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,192.3,,
,,,,,,,,2015,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,161,,
,,,,,,,,2015,"Toronto, Ontario",Office,152.7,,
,,,,,,,,2015,"Toronto, Ontario",Office,150.7,,
,,,,,,,,2015,"Toronto, Ontario",Office,141.3,,
,,,,,,,,2015,"Toronto, Ontario",Office,174.3,,
,,,,,,,,2015,"Toronto, Ontario",Office,166.7,,
,,,,,,,,2015,"Toronto, Ontario",Warehouse,153.4,,
,,,,,,,,2015,"Toronto, Ontario",Warehouse,166.3,,
,,,,,,,,2015,"Toronto, Ontario",Warehouse,143.3,,
,,,,,,,,2015,"Toronto, Ontario",Warehouse,197,,
,,,,,,,,2015,"Toronto, Ontario",Warehouse,152,,
,,,,,,,,2015,"Toronto, Ontario",Shopping centre,158.8,,
,,,,,,,,2015,"Toronto, Ontario",Shopping centre,161.9,,
,,,,,,,,2015,"Toronto, Ontario",Shopping centre,145.6,,
,,,,,,,,2015,"Toronto, Ontario",Shopping centre,182.3,,
,,,,,,,,2015,"Toronto, Ontario",Shopping centre,202.8,,
,,,,,,,,2015,"Toronto, Ontario",Light factory,162.9,,
,,,,,,,,2015,"Toronto, Ontario",Light factory,174,,
,,,,,,,,2015,"Toronto, Ontario",Light factory,151.8,,
,,,,,,,,2015,"Toronto, Ontario",Light factory,177.9,,
,,,,,,,,2015,"Toronto, Ontario",Light factory,175.7,,
,,,,,,,,2015,"Toronto, Ontario",School,156,,
,,,,,,,,2015,"Toronto, Ontario",School,169.7,,
,,,,,,,,2015,"Toronto, Ontario",School,141.1,,
,,,,,,,,2015,"Toronto, Ontario",School,169.3,,
,,,,,,,,2015,"Toronto, Ontario",School,166.8,,
,,,,,,,,2015,"Toronto, Ontario",Apartment,150,,
,,,,,,,,2015,"Toronto, Ontario",Apartment,148.6,,
,,,,,,,,2015,"Toronto, Ontario",Apartment,136.6,,
,,,,,,,,2015,"Toronto, Ontario",Apartment,192.8,,
,,,,,,,,2015,"Toronto, Ontario",Apartment,164.1,,
,,,,,,,,2015,"Calgary, Alberta",Office,171.5,,
,,,,,,,,2015,"Calgary, Alberta",Office,165.3,,
,,,,,,,,2015,"Calgary, Alberta",Office,164.4,,
,,,,,,,,2015,"Calgary, Alberta",Office,176.9,,
,,,,,,,,2015,"Calgary, Alberta",Office,183.2,,
,,,,,,,,2015,"Calgary, Alberta",Warehouse,166.9,,
,,,,,,,,2015,"Calgary, Alberta",Warehouse,156.6,,
,,,,,,,,2015,"Calgary, Alberta",Warehouse,167,,
,,,,,,,,2015,"Calgary, Alberta",Warehouse,191,,
,,,,,,,,2015,"Calgary, Alberta",Warehouse,167.3,,
,,,,,,,,2015,"Calgary, Alberta",Shopping centre,182.8,,
,,,,,,,,2015,"Calgary, Alberta",Shopping centre,173.1,,
,,,,,,,,2015,"Calgary, Alberta",Shopping centre,170.4,,
,,,,,,,,2015,"Calgary, Alberta",Shopping centre,167,,
,,,,,,,,2015,"Calgary, Alberta",Shopping centre,207.8,,
,,,,,,,,2015,"Calgary, Alberta",Light factory,182.1,,
,,,,,,,,2015,"Calgary, Alberta",Light factory,175.9,,
,,,,,,,,2015,"Calgary, Alberta",Light factory,169.9,,
,,,,,,,,2015,"Calgary, Alberta",Light factory,172.9,,
,,,,,,,,2015,"Calgary, Alberta",Light factory,198.6,,
,,,,,,,,2015,"Calgary, Alberta",School,178.3,,
,,,,,,,,2015,"Calgary, Alberta",School,188.2,,
,,,,,,,,2015,"Calgary, Alberta",School,165,,
,,,,,,,,2015,"Calgary, Alberta",School,168.1,,
,,,,,,,,2015,"Calgary, Alberta",School,194.4,,
,,,,,,,,2015,"Calgary, Alberta",Apartment,172,,
,,,,,,,,2015,"Calgary, Alberta",Apartment,174.2,,
,,,,,,,,2015,"Calgary, Alberta",Apartment,155.8,,
,,,,,,,,2015,"Calgary, Alberta",Apartment,181.7,,
,,,,,,,,2015,"Calgary, Alberta",Apartment,192.2,,
,,,,,,,,2015,"Edmonton, Alberta",Office,170,,
,,,,,,,,2015,"Edmonton, Alberta",Office,160.4,,
,,,,,,,,2015,"Edmonton, Alberta",Office,161.6,,
,,,,,,,,2015,"Edmonton, Alberta",Office,176,,
,,,,,,,,2015,"Edmonton, Alberta",Office,185.5,,
,,,,,,,,2015,"Edmonton, Alberta",Warehouse,169.2,,
,,,,,,,,2015,"Edmonton, Alberta",Warehouse,170.6,,
,,,,,,,,2015,"Edmonton, Alberta",Warehouse,161.9,,
,,,,,,,,2015,"Edmonton, Alberta",Warehouse,190.4,,
,,,,,,,,2015,"Edmonton, Alberta",Warehouse,173.2,,
,,,,,,,,2015,"Edmonton, Alberta",Shopping centre,181.7,,
,,,,,,,,2015,"Edmonton, Alberta",Shopping centre,177.3,,
,,,,,,,,2015,"Edmonton, Alberta",Shopping centre,165.4,,
,,,,,,,,2015,"Edmonton, Alberta",Shopping centre,166,,
,,,,,,,,2015,"Edmonton, Alberta",Shopping centre,241.2,,
,,,,,,,,2015,"Edmonton, Alberta",Light factory,178.3,,
,,,,,,,,2015,"Edmonton, Alberta",Light factory,177.7,,
,,,,,,,,2015,"Edmonton, Alberta",Light factory,163.5,,
,,,,,,,,2015,"Edmonton, Alberta",Light factory,171.4,,
,,,,,,,,2015,"Edmonton, Alberta",Light factory,185,,
,,,,,,,,2015,"Edmonton, Alberta",School,170.5,,
,,,,,,,,2015,"Edmonton, Alberta",School,168,,
,,,,,,,,2015,"Edmonton, Alberta",School,160.4,,
,,,,,,,,2015,"Edmonton, Alberta",School,167.5,,
,,,,,,,,2015,"Edmonton, Alberta",School,186.4,,
,,,,,,,,2015,"Edmonton, Alberta",Apartment,167.5,,
,,,,,,,,2015,"Edmonton, Alberta",Apartment,167.2,,
,,,,,,,,2015,"Edmonton, Alberta",Apartment,154.2,,
,,,,,,,,2015,"Edmonton, Alberta",Apartment,181.4,,
,,,,,,,,2015,"Edmonton, Alberta",Apartment,189.7,,
,,,,,,,,2015,"Vancouver, British Columbia",Office,148,,
,,,,,,,,2015,"Vancouver, British Columbia",Office,139.6,,
,,,,,,,,2015,"Vancouver, British Columbia",Office,128.8,,
,,,,,,,,2015,"Vancouver, British Columbia",Office,181.1,,
,,,,,,,,2015,"Vancouver, British Columbia",Office,181.2,,
,,,,,,,,2015,"Vancouver, British Columbia",Warehouse,145.2,,
,,,,,,,,2015,"Vancouver, British Columbia",Warehouse,158.4,,
,,,,,,,,2015,"Vancouver, British Columbia",Warehouse,124.8,,
,,,,,,,,2015,"Vancouver, British Columbia",Warehouse,193,,
,,,,,,,,2015,"Vancouver, British Columbia",Warehouse,168,,
,,,,,,,,2015,"Vancouver, British Columbia",Shopping centre,156.7,,
,,,,,,,,2015,"Vancouver, British Columbia",Shopping centre,165.5,,
,,,,,,,,2015,"Vancouver, British Columbia",Shopping centre,131.2,,
,,,,,,,,2015,"Vancouver, British Columbia",Shopping centre,173.4,,
,,,,,,,,2015,"Vancouver, British Columbia",Shopping centre,229.2,,
,,,,,,,,2015,"Vancouver, British Columbia",Light factory,153.2,,
,,,,,,,,2015,"Vancouver, British Columbia",Light factory,179.7,,
,,,,,,,,2015,"Vancouver, British Columbia",Light factory,130.7,,
,,,,,,,,2015,"Vancouver, British Columbia",Light factory,177.8,,
,,,,,,,,2015,"Vancouver, British Columbia",Light factory,177.6,,
,,,,,,,,2015,"Vancouver, British Columbia",School,156.8,,
,,,,,,,,2015,"Vancouver, British Columbia",School,179.9,,
,,,,,,,,2015,"Vancouver, British Columbia",School,131.5,,
,,,,,,,,2015,"Vancouver, British Columbia",School,172.2,,
