consumer_index_year,consumer_index_value,office_year,office_index_value,earnings_year,earnings_canada,housing_prices_year,single_family_benchmark,single_family_hpi
,,2008,156.3,,,,,
,,2008,180.8,,,,,
,,2008,210.1,,,,,
,,2008,167.6,,,,,
,,2008,152.3,,,,,
,,2008,145.6,,,,,
,,2008,179.3,,,,,
,,2008,206.8,,,,,
,,2008,164.1,,,,,
,,2008,136.9,,,,,
,,2008,193.1,,,,,
,,2008,187.2,,,,,
,,2008,213.9,,,,,
,,2008,167.5,,,,,
,,2008,142.4,,,,,
,,2008,155.5,,,,,
,,2008,172.7,,,,,
,,2008,211.4,,,,,
,,2008,166.3,,,,,
,,2008,139.7,,,,,
,,2008,157,,,,,
,,2008,175,,,,,
,,2008,207.2,,,,,
,,2008,158.2,,,,,
,,2008,150.4,,,,,
,,2008,154.5,,,,,
,,2008,156.9,,,,,
,,2008,158.7,,,,,
,,2008,149.3,,,,,
,,2008,157.1,,,,,
,,2008,154.7,,,,,
,,2008,168.1,,,,,
,,2008,185.1,,,,,
,,2008,155.1,,,,,
,,2008,154,,,,,
,,2008,142.4,,,,,
,,2008,167.8,,,,,
,,2008,183.4,,,,,
,,2008,152.9,,,,,
,,2008,139.8,,,,,
,,2008,186.5,,,,,
,,2008,175.3,,,,,
,,2008,210.9,,,,,
,,2008,155.2,,,,,
,,2008,145.1,,,,,
,,2008,152.3,,,,,
,,2008,164.5,,,,,
,,2008,202.2,,,,,
,,2008,155,,,,,
,,2008,143.1,,,,,
,,2008,149.3,,,,,
,,2008,163.4,,,,,
,,2008,182.2,,,,,
,,2008,148.3,,,,,
,,2008,152.1,,,,,
,,2008,145.6,,,,,
,,2008,150.2,,,,,
,,2008,155.6,,,,,
,,2008,150.4,,,,,
,,2008,155.8,,,,,
,,2008,149.2,,,,,
,,2008,145,,,,,
,,2008,130.8,,,,,
,,2008,129.9,,,,,
,,2008,126.5,,,,,
,,2008,135.1,,,,,
,,2008,139,,,,,
,,2008,135.8,,,,,
,,2008,137.3,,,,,
,,2008,133.6,,,,,
,,2008,147.8,,,,,
,,2008,129.6,,,,,
,,2008,138.6,,,,,
,,2008,135.1,,,,,
,,2008,134.2,,,,,
,,2008,145.8,,,,,
,,2008,156.1,,,,,
,,2008,140.8,,,,,
,,2008,145.1,,,,,
,,2008,138,,,,,
,,2008,137.6,,,,,
,,2008,141,,,,,
,,2008,132.2,,,,,
,,2008,139.5,,,,,
,,2008,127.5,,,,,
,,2008,134.1,,,,,
,,2008,134.1,,,,,
,,2008,130.8,,,,,
,,2008,128.1,,,,,
,,2008,123.2,,,,,
,,2008,149,,,,,
,,2008,140.3,,,,,
,,2008,133.4,,,,,
,,2008,129.2,,,,,
,,2008,122.6,,,,,
,,2008,148.3,,,,,
,,2008,150.7,,,,,
,,2008,132.9,,,,,
,,2008,135.3,,,,,
,,2008,127.8,,,,,
,,2008,155,,,,,
,,2008,131,,,,,
,,2008,134,,,,,
,,2008,132.7,,,,,
,,2008,126.5,,,,,
,,2008,148,,,,,
,,2008,158.4,,,,,
,,2008,136.5,,,,,
,,2008,139.7,,,,,
,,2008,129.9,,,,,
,,2008,141.5,,,,,
,,2008,147.5,,,,,
,,2008,131.4,,,,,
,,2008,136.6,,,,,
,,2008,123.7,,,,,
,,2008,136.1,,,,,
,,2008,143.3,,,,,
,,2008,131.8,,,,,
,,2008,127.7,,,,,
,,2008,120.8,,,,,
,,2008,161,,,,,
,,2008,143.1,,,,,
,,2008,139.1,,,,,
,,2008,141,,,,,
,,2008,132,,,,,
,,2008,147.2,,,,,
,,2008,143.1,,,,,
,,2008,143.1,,,,,
,,2008,151.9,,,,,
,,2008,139.1,,,,,
,,2008,155.5,,,,,
,,2008,133.3,,,,,
,,2008,142.3,,,,,
,,2008,147.2,,,,,
,,2008,138,,,,,
,,2008,143.9,,,,,
,,2008,149.8,,,,,
,,2008,151.5,,,,,
,,2008,167.6,,,,,
,,2008,139.4,,,,,
,,2008,143.6,,,,,
,,2008,145.2,,,,,
,,2008,142.4,,,,,
,,2008,160.9,,,,,
,,2008,135.6,,,,,
,,2008,137.9,,,,,
,,2008,146,,,,,
,,2008,137.7,,,,,
,,2008,136.3,,,,,
,,2008,130.9,,,,,
,,2008,159.3,,,,,
,,2008,138.5,,,,,
,,2008,143.5,,,,,
,,2008,147.8,,,,,
,,2008,135.6,,,,,
,,2008,149.3,,,,,
,,2008,146.7,,,,,
,,2008,145.8,,,,,
,,2008,160.5,,,,,
,,2008,139.6,,,,,
,,2008,156.4,,,,,
,,2008,134.8,,,,,
,,2008,147.9,,,,,
,,2008,155.6,,,,,
,,2008,139.5,,,,,
,,2008,149.8,,,,,
,,2008,173.1,,,,,
,,2008,154.3,,,,,
,,2008,166.9,,,,,
,,2008,146.2,,,,,
,,2008,144.9,,,,,
,,2008,154.4,,,,,
,,2008,144.8,,,,,
,,2008,165.3,,,,,
,,2008,137.4,,,,,
,,2008,139.6,,,,,
,,2008,147.9,,,,,
,,2008,141.2,,,,,
,,2008,145.2,,,,,
,,2008,133.1,,,,,
,,2008,157.7,,,,,
,,2008,140.8,,,,,
,,2008,172.8,,,,,
,,2008,176.7,,,,,
,,2008,174.7,,,,,
,,2008,156.6,,,,,
,,2008,152.9,,,,,
,,2008,179.2,,,,,
,,2008,201.2,,,,,
,,2008,170,,,,,
,,2008,154.6,,,,,
,,2008,139.2,,,,,
,,2008,183.2,,,,,
,,2008,197.5,,,,,
,,2008,173.9,,,,,
,,2008,139.9,,,,,
,,2008,165.5,,,,,
,,2008,190.2,,,,,
,,2008,211.1,,,,,
,,2008,172.2,,,,,
,,2008,147.3,,,,,
,,2008,165,,,,,
,,2008,177.6,,,,,
,,2008,206.3,,,,,
,,2008,175.7,,,,,
,,2008,141.2,,,,,
,,2008,163.2,,,,,
,,2008,173.3,,,,,
,,2008,185.8,,,,,
,,2008,163.8,,,,,
,,2008,152.2,,,,,
,,2008,154.6,,,,,
,,2008,164.6,,,,,
,,2008,175.7,,,,,
,,2008,157.1,,,,,
,,2008,155.4,,,,,
,,2008,155.8,,,,,
,,2008,171.1,,,,,
,,2008,196.2,,,,,
,,2008,158.4,,,,,
,,2008,153.4,,,,,
,,2008,145.3,,,,,
,,2008,171.6,,,,,
,,2008,191.7,,,,,
,,2008,156.6,,,,,
,,2008,138.9,,,,,
,,2008,191.4,,,,,
,,2008,176.5,,,,,
,,2008,197.8,,,,,
,,2008,158.1,,,,,
,,2008,144.7,,,,,
,,2008,155.2,,,,,
,,2008,163.7,,,,,
,,2008,187.4,,,,,
,,2008,158,,,,,
,,2008,140.5,,,,,
,,2008,156.2,,,,,
,,2008,164.4,,,,,
,,2008,183.6,,,,,
,,2008,151.5,,,,,
,,2008,151.4,,,,,
,,2008,154.4,,,,,
,,2008,150,,,,,
,,2008,142.2,,,,,
,,2008,144.1,,,,,
,,2008,158.2,,,,,
,,2008,154.1,,,,,
,,2008,160.5,,,,,
,,2008,181.9,,,,,
,,2008,143.6,,,,,
,,2008,155.2,,,,,
,,2008,142,,,,,
,,2008,160.7,,,,,
,,2008,175.8,,,,,
,,2008,144.2,,,,,
,,2008,141.9,,,,,
,,2008,184.5,,,,,
,,2008,165.9,,,,,
,,2008,202.6,,,,,
,,2008,144.5,,,,,
,,2008,146.9,,,,,
,,2008,151.9,,,,,
,,2008,157.4,,,,,
,,2008,182.8,,,,,
,,2008,148.1,,,,,
,,2008,143.8,,,,,
,,2008,148.4,,,,,
,,2008,155.7,,,,,
,,2008,164.4,,,,,
,,2008,143.9,,,,,
,,2008,152.8,,,,,
,,2008,145.5,,,,,
,,2009,144.1,,,,,
,,2009,144.4,,,,,
,,2009,145.5,,,,,
,,2009,150.3,,,,,
,,2009,144.4,,,,,
,,2009,138.2,,,,,
,,2009,130,,,,,
,,2009,128.8,,,,,
,,2009,125.9,,,,,
,,2009,133.7,,,,,
,,2009,139.1,,,,,
,,2009,134.5,,,,,
,,2009,135,,,,,
,,2009,132.9,,,,,
,,2009,145.2,,,,,
,,2009,129.9,,,,,
,,2009,138.1,,,,,
,,2009,133.3,,,,,
,,2009,133.9,,,,,
,,2009,145.6,,,,,
,,2009,156.8,,,,,
,,2009,139.5,,,,,
,,2009,142.8,,,,,
,,2009,137,,,,,
,,2009,136,,,,,
,,2009,141.2,,,,,
,,2009,131.4,,,,,
,,2009,138,,,,,
,,2009,127.1,,,,,
,,2009,132.2,,,,,
,,2009,134.6,,,,,
,,2009,130.1,,,,,
,,2009,127.1,,,,,
,,2009,123,,,,,
,,2009,146.2,,,,,
,,2009,140.4,,,,,
,,2009,133.4,,,,,
,,2009,130.1,,,,,
,,2009,122.6,,,,,
,,2009,146.6,,,,,
,,2009,151,,,,,
,,2009,133.8,,,,,
,,2009,136.3,,,,,
,,2009,129.1,,,,,
,,2009,152.1,,,,,
,,2009,131.4,,,,,
,,2009,134.3,,,,,
,,2009,133.8,,,,,
,,2009,126.7,,,,,
,,2009,147.4,,,,,
,,2009,159.7,,,,,
,,2009,137.9,,,,,
,,2009,141.2,,,,,
,,2009,131.5,,,,,
,,2009,139.8,,,,,
,,2009,147.9,,,,,
,,2009,131.4,,,,,
,,2009,137.8,,,,,
,,2009,123.8,,,,,
,,2009,134.1,,,,,
,,2009,144.6,,,,,
,,2009,131.8,,,,,
,,2009,128.7,,,,,
,,2009,120.9,,,,,
,,2009,157.9,,,,,
,,2009,143.2,,,,,
,,2009,138.1,,,,,
,,2009,139.7,,,,,
,,2009,131.1,,,,,
,,2009,145.5,,,,,
,,2009,143.3,,,,,
,,2009,141.8,,,,,
,,2009,147.4,,,,,
,,2009,139.7,,,,,
,,2009,152.7,,,,,
,,2009,133.7,,,,,
,,2009,141.1,,,,,
,,2009,143.9,,,,,
,,2009,137.1,,,,,
,,2009,143.4,,,,,
,,2009,151.3,,,,,
,,2009,150.6,,,,,
,,2009,163.9,,,,,
,,2009,139.7,,,,,
,,2009,141.9,,,,,
,,2009,145.7,,,,,
,,2009,141.2,,,,,
,,2009,158.8,,,,,
,,2009,134.6,,,,,
,,2009,135.8,,,,,
,,2009,147.3,,,,,
,,2009,136.2,,,,,
,,2009,135,,,,,
,,2009,129.4,,,,,
,,2009,156.2,,,,,
,,2009,138.6,,,,,
,,2009,141,,,,,
,,2009,144.6,,,,,
,,2009,133.1,,,,,
,,2009,147.4,,,,,
,,2009,146.9,,,,,
,,2009,142.7,,,,,
,,2009,155.4,,,,,
,,2009,137.1,,,,,
,,2009,153.6,,,,,
,,2009,135.2,,,,,
,,2009,146.2,,,,,
,,2009,151.3,,,,,
,,2009,138.2,,,,,
,,2009,149.1,,,,,
,,2009,173.9,,,,,
,,2009,151.5,,,,,
,,2009,162.3,,,,,
,,2009,143.8,,,,,
,,2009,143.1,,,,,
,,2009,155,,,,,
,,2009,142.5,,,,,
,,2009,161.3,,,,,
,,2009,135.3,,,,,
,,2009,137.4,,,,,
,,2009,148.5,,,,,
,,2009,138.7,,,,,
,,2009,142.1,,,,,
,,2009,130.9,,,,,
,,2009,154.6,,,,,
,,2009,140.9,,,,,
,,2009,165.5,,,,,
,,2009,164.2,,,,,
,,2009,168.2,,,,,
,,2009,151,,,,,
,,2009,153.1,,,,,
,,2009,166.9,,,,,
,,2009,170.6,,,,,
,,2009,166.5,,,,,
,,2009,152.8,,,,,
,,2009,139.5,,,,,
,,2009,176.6,,,,,
,,2009,172.8,,,,,
,,2009,171.3,,,,,
,,2009,138.7,,,,,
,,2009,166.2,,,,,
,,2009,178.3,,,,,
,,2009,182.7,,,,,
,,2009,167.2,,,,,
,,2009,143.7,,,,,
,,2009,165.3,,,,,
,,2009,171.2,,,,,
,,2009,188.6,,,,,
,,2009,171.2,,,,,
,,2009,138.3,,,,,
,,2009,163.8,,,,,
,,2009,165.7,,,,,
,,2009,172,,,,,
,,2009,158.3,,,,,
,,2009,148.9,,,,,
,,2009,154.8,,,,,
,,2009,153.2,,,,,
,,2009,151.5,,,,,
,,2009,148.5,,,,,
,,2009,150.1,,,,,
,,2009,156.1,,,,,
,,2009,155.1,,,,,
,,2009,170.4,,,,,
,,2009,145.5,,,,,
,,2009,151.6,,,,,
,,2009,145.6,,,,,
,,2009,160.7,,,,,
,,2009,167.9,,,,,
,,2009,147.3,,,,,
,,2009,137.6,,,,,
,,2009,192.1,,,,,
,,2009,161.1,,,,,
,,2009,171.7,,,,,
,,2009,146.4,,,,,
,,2009,141.5,,,,,
,,2009,155.4,,,,,
,,2009,153.3,,,,,
,,2009,159.8,,,,,
,,2009,149.7,,,,,
,,2009,137.7,,,,,
,,2009,156.8,,,,,
,,2009,152.4,,,,,
,,2009,158.1,,,,,
,,2009,144.5,,,,,
,,2009,148.3,,,,,
,,2009,154.6,,,,,
,,2009,135,,,,,
,,2009,118.5,,,,,
,,2009,129.2,,,,,
,,2009,151.9,,,,,
,,2009,154.3,,,,,
,,2009,138.9,,,,,
,,2009,149.1,,,,,
,,2009,126,,,,,
,,2009,150.6,,,,,
,,2009,142.4,,,,,
,,2009,145.7,,,,,
,,2009,146.6,,,,,
,,2009,130.7,,,,,
,,2009,139.7,,,,,
,,2009,185.3,,,,,
,,2009,144.7,,,,,
,,2009,166.8,,,,,
,,2009,127.5,,,,,
,,2009,141.7,,,,,
,,2009,152.1,,,,,
,,2009,143.2,,,,,
,,2009,153.7,,,,,
,,2009,132.7,,,,,
,,2009,139.6,,,,,
,,2009,148.9,,,,,
,,2009,139.4,,,,,
,,2009,136.5,,,,,
,,2009,129.8,,,,,
,,2009,150,,,,,
,,2009,145.7,,,,,
,,2009,141.3,,,,,
,,2009,140.2,,,,,
,,2009,144,,,,,
,,2009,146.8,,,,,
,,2009,142.7,,,,,
,,2009,136.8,,,,,
,,2009,130.6,,,,,
,,2009,129.2,,,,,
,,2009,126.4,,,,,
,,2009,135,,,,,
,,2009,139.3,,,,,
,,2009,135,,,,,
,,2009,135.8,,,,,
,,2009,133.1,,,,,
,,2009,146.3,,,,,
,,2009,130.3,,,,,
,,2009,138.7,,,,,
,,2009,134.1,,,,,
,,2009,134.3,,,,,
,,2009,146.2,,,,,
,,2009,157.8,,,,,
,,2009,140.2,,,,,
,,2009,143.8,,,,,
,,2009,137.5,,,,,
,,2009,136.8,,,,,
,,2009,141.6,,,,,
,,2009,132,,,,,
,,2009,138.5,,,,,
,,2009,127.4,,,,,
,,2009,133.5,,,,,
,,2009,135,,,,,
,,2009,130.7,,,,,
,,2009,127.5,,,,,
,,2009,123.4,,,,,
,,2009,147.9,,,,,
,,2009,140.6,,,,,
,,2009,133.2,,,,,
,,2009,129,,,,,
,,2009,122.1,,,,,
,,2009,148.1,,,,,
,,2009,152.6,,,,,
,,2009,133.5,,,,,
,,2009,135.3,,,,,
,,2009,128.8,,,,,
,,2009,153.3,,,,,
,,2009,133.1,,,,,
,,2009,134.2,,,,,
,,2009,133,,,,,
,,2009,126.5,,,,,
,,2009,148,,,,,
,,2009,163,,,,,
,,2009,137.8,,,,,
,,2009,140.6,,,,,
,,2009,131.4,,,,,
,,2009,140.6,,,,,
,,2009,150.2,,,,,
,,2009,131.5,,,,,
,,2009,136.7,,,,,
,,2009,123.3,,,,,
,,2009,135.4,,,,,
,,2009,146.9,,,,,
,,2009,131.6,,,,,
,,2009,127.6,,,,,
,,2009,120.5,,,,,
,,2009,159.6,,,,,
,,2009,145.5,,,,,
,,2009,137.5,,,,,
,,2009,138.4,,,,,
,,2009,130,,,,,
,,2009,147,,,,,
,,2009,144.7,,,,,
,,2009,141.1,,,,,
,,2009,145.5,,,,,
,,2009,139,,,,,
,,2009,153.8,,,,,
,,2009,135,,,,,
,,2009,140.7,,,,,
,,2009,142.4,,,,,
,,2009,136.6,,,,,
,,2009,144,,,,,
,,2009,153.4,,,,,
,,2009,149.7,,,,,
,,2009,162.2,,,,,
,,2009,138.9,,,,,
,,2009,142.7,,,,,
,,2009,147.2,,,,,
,,2009,141,,,,,
,,2009,157.1,,,,,
,,2009,133.7,,,,,
,,2009,137.1,,,,,
,,2009,149.1,,,,,
,,2009,135.7,,,,,
,,2009,133.7,,,,,
,,2009,128.5,,,,,
,,2009,158,,,,,
,,2009,140,,,,,
,,2009,139.3,,,,,
,,2009,141.7,,,,,
,,2009,130.5,,,,,
,,2009,149.3,,,,,
,,2009,147.1,,,,,
,,2009,140.4,,,,,
,,2009,151.5,,,,,
,,2009,134.8,,,,,
,,2009,154.9,,,,,
,,2009,135.5,,,,,
,,2009,144.7,,,,,
,,2009,148.2,,,,,
,,2009,136.4,,,,,
,,2009,149.8,,,,,
,,2009,174.7,,,,,
,,2009,149.4,,,,,
,,2009,158.8,,,,,
,,2009,141.8,,,,,
,,2009,144.1,,,,,
,,2009,155.3,,,,,
,,2009,141.5,,,,,
,,2009,157.8,,,,,
,,2009,133.4,,,,,
,,2009,139.1,,,,,
,,2009,149.1,,,,,
,,2009,137.2,,,,,
,,2009,139.4,,,,,
,,2009,129,,,,,
,,2009,156.5,,,,,
,,2009,141,,,,,
,,2009,159.8,,,,,
,,2009,155.5,,,,,
,,2009,161.4,,,,,
,,2009,151.7,,,,,
,,2009,154.4,,,,,
,,2009,158,,,,,
,,2009,152.3,,,,,
,,2009,160.9,,,,,
,,2009,156.1,,,,,
,,2009,140.9,,,,,
,,2009,170.9,,,,,
,,2009,162.5,,,,,
,,2009,165.2,,,,,
,,2009,140.6,,,,,
,,2009,168.7,,,,,
,,2009,168.3,,,,,
,,2009,165.1,,,,,
,,2009,159.7,,,,,
,,2009,142.9,,,,,
,,2009,167,,,,,
,,2009,166.6,,,,,
,,2009,176.6,,,,,
,,2009,166,,,,,
,,2009,139.6,,,,,
,,2009,165.8,,,,,
,,2009,161.3,,,,,
,,2009,163,,,,,
,,2009,154.3,,,,,
,,2009,151.5,,,,,
,,2009,156.6,,,,,
,,2009,150.1,,,,,
,,2009,139.3,,,,,
,,2009,147.7,,,,,
,,2009,150.9,,,,,
,,2009,157.6,,,,,
,,2009,148.2,,,,,
,,2009,153,,,,,
,,2009,143.1,,,,,
,,2009,154.4,,,,,
,,2009,147.1,,,,,
,,2009,158,,,,,
,,2009,158.9,,,,,
,,2009,145.3,,,,,
,,2009,139.2,,,,,
,,2009,194.7,,,,,
,,2009,152.7,,,,,
,,2009,154.6,,,,,
,,2009,141.2,,,,,
,,2009,141,,,,,
,,2009,157,,,,,
,,2009,150.1,,,,,
,,2009,145.5,,,,,
,,2009,148.3,,,,,
,,2009,138.8,,,,,
,,2009,158.9,,,,,
,,2009,148.2,,,,,
,,2009,145.7,,,,,
,,2009,143,,,,,
,,2009,151,,,,,
,,2009,156.3,,,,,
,,2009,134.5,,,,,
,,2009,117.3,,,,,
,,2009,128.7,,,,,
,,2009,152.3,,,,,
,,2009,155,,,,,
,,2009,136.1,,,,,
,,2009,143.7,,,,,
,,2009,124.5,,,,,
,,2009,150.8,,,,,
,,2009,143.4,,,,,
,,2009,144.3,,,,,
,,2009,142.4,,,,,
,,2009,129.8,,,,,
,,2009,139.6,,,,,
,,2009,187.4,,,,,
,,2009,139.5,,,,,
,,2009,155.1,,,,,
,,2009,124.7,,,,,
,,2009,140.7,,,,,
,,2009,153.4,,,,,
,,2009,141.9,,,,,
,,2009,151.2,,,,,
,,2009,130.7,,,,,
,,2009,140.5,,,,,
,,2009,149.7,,,,,
,,2009,138.5,,,,,
,,2009,135,,,,,
,,2009,128.8,,,,,
,,2009,151.3,,,,,
,,2009,146.7,,,,,
,,2009,139.8,,,,,
,,2009,136.5,,,,,
,,2009,142.5,,,,,
,,2009,145.1,,,,,
,,2009,140.9,,,,,
,,2009,134.8,,,,,
,,2009,130.1,,,,,
,,2009,128.6,,,,,
,,2009,125.7,,,,,
,,2009,135.2,,,,,
,,2009,139.3,,,,,
,,2009,134.4,,,,,
,,2009,134.1,,,,,
,,2009,132.9,,,,,
,,2009,146.5,,,,,
,,2009,130.5,,,,,
,,2009,138.2,,,,,
,,2009,132.8,,,,,
,,2009,134,,,,,
,,2009,145.8,,,,,
,,2009,157.8,,,,,
,,2009,139.3,,,,,
,,2009,142.2,,,,,
,,2009,136.8,,,,,
,,2009,136.9,,,,,
,,2009,141.6,,,,,
,,2009,131.6,,,,,
,,2009,137.6,,,,,
,,2009,127,,,,,
,,2009,133.7,,,,,
,,2009,135.2,,,,,
,,2009,130.4,,,,,
,,2009,126.9,,,,,
,,2009,123,,,,,
,,2009,148.9,,,,,
,,2009,140.8,,,,,
,,2009,134.3,,,,,
,,2009,130.6,,,,,
,,2009,123.3,,,,,
,,2009,148.1,,,,,
,,2009,152.6,,,,,
,,2009,134.4,,,,,
,,2009,136.9,,,,,
,,2009,129.6,,,,,
,,2009,152.8,,,,,
,,2009,133.3,,,,,
,,2009,135,,,,,
,,2009,134.5,,,,,
,,2009,127.3,,,,,
,,2009,147.3,,,,,
,,2009,162.9,,,,,
,,2009,138.8,,,,,
,,2009,142,,,,,
,,2009,132.4,,,,,
,,2009,140.3,,,,,
,,2009,150.1,,,,,
,,2009,132.1,,,,,
,,2009,138.2,,,,,
,,2009,123.9,,,,,
,,2009,135.3,,,,,
,,2009,147,,,,,
,,2009,132.5,,,,,
,,2009,129.2,,,,,
,,2009,121.1,,,,,
,,2009,160.3,,,,,
,,2009,145.8,,,,,
,,2009,136.7,,,,,
,,2009,136.2,,,,,
,,2009,129.6,,,,,
,,2009,147,,,,,
,,2009,144.7,,,,,
,,2009,140.2,,,,,
,,2009,142.8,,,,,
,,2009,139.1,,,,,
,,2009,153.3,,,,,
,,2009,135.2,,,,,
,,2009,140.2,,,,,
,,2009,140,,,,,
,,2009,136.6,,,,,
,,2009,143.3,,,,,
,,2009,153.4,,,,,
,,2009,148.6,,,,,
,,2009,159.9,,,,,
,,2009,138.2,,,,,
,,2009,142.4,,,,,
,,2009,147.2,,,,,
,,2009,140.4,,,,,
,,2009,154.5,,,,,
,,2009,133.5,,,,,
,,2009,137.1,,,,,
,,2009,149.2,,,,,
,,2009,135,,,,,
,,2009,131.5,,,,,
,,2009,128.3,,,,,
,,2009,158.7,,,,,
,,2009,140.3,,,,,
,,2009,137.8,,,,,
,,2009,138.8,,,,,
,,2009,129.1,,,,,
,,2009,149.3,,,,,
,,2009,147.1,,,,,
,,2009,138.8,,,,,
,,2009,148.4,,,,,
,,2009,133.8,,,,,
,,2009,154.4,,,,,
,,2009,135.7,,,,,
,,2009,143.5,,,,,
,,2009,145.3,,,,,
,,2009,135.5,,,,,
,,2009,149.1,,,,,
,,2009,174.6,,,,,
,,2009,147.8,,,,,
,,2009,156,,,,,
,,2009,140.6,,,,,
,,2009,143.8,,,,,
,,2009,155.2,,,,,
,,2009,140.3,,,,,
,,2009,154.6,,,,,
,,2009,132.5,,,,,
,,2009,139.1,,,,,
,,2009,149.3,,,,,
,,2009,135.9,,,,,
,,2009,136.5,,,,,
,,2009,127.9,,,,,
,,2009,157.2,,,,,
,,2009,141.2,,,,,
,,2009,158.5,,,,,
,,2009,151.1,,,,,
,,2009,160.2,,,,,
,,2009,152.6,,,,,
,,2009,157.5,,,,,
,,2009,153.5,,,,,
,,2009,141.5,,,,,
,,2009,159.4,,,,,
,,2009,154.1,,,,,
,,2009,143.6,,,,,
,,2009,168.1,,,,,
,,2009,156.6,,,,,
,,2009,162.4,,,,,
,,2009,140,,,,,
,,2009,172.3,,,,,
,,2009,164,,,,,
,,2009,154.9,,,,,
,,2009,157.5,,,,,
,,2009,143,,,,,
,,2009,170.3,,,,,
,,2009,162.9,,,,,
,,2009,170,,,,,
,,2009,160.1,,,,,
,,2009,140.3,,,,,
,,2009,169.1,,,,,
,,2009,158.1,,,,,
,,2009,158.2,,,,,
,,2009,150.4,,,,,
,,2009,152,,,,,
,,2009,160.7,,,,,
,,2009,150.9,,,,,
,,2009,136.3,,,,,
,,2009,149.8,,,,,
,,2009,151.8,,,,,
,,2009,159.9,,,,,
,,2009,146.3,,,,,
,,2009,146.1,,,,,
,,2009,143.9,,,,,
,,2009,152.4,,,,,
,,2009,149.2,,,,,
,,2009,159.1,,,,,
,,2009,152.6,,,,,
,,2009,148.6,,,,,
,,2009,138.5,,,,,
,,2009,197.4,,,,,
,,2009,150.6,,,,,
,,2009,148.8,,,,,
,,2009,140.5,,,,,
,,2009,141.1,,,,,
,,2009,159.3,,,,,
,,2009,150.5,,,,,
,,2009,142.1,,,,,
,,2009,149.6,,,,,
,,2009,139.5,,,,,
,,2009,161.4,,,,,
,,2009,147.6,,,,,
,,2009,142.3,,,,,
,,2009,143.5,,,,,
,,2009,151.5,,,,,
,,2009,159.3,,,,,
,,2009,130.4,,,,,
,,2009,110.2,,,,,
,,2009,124.9,,,,,
,,2009,151,,,,,
,,2009,155.7,,,,,
,,2009,126.5,,,,,
,,2009,129.6,,,,,
,,2009,116.9,,,,,
,,2009,148.2,,,,,
,,2009,144.1,,,,,
,,2009,138.7,,,,,
,,2009,131.1,,,,,
,,2009,125,,,,,
,,2009,138.4,,,,,
,,2009,188.1,,,,,
,,2009,132.1,,,,,
,,2009,141.7,,,,,
,,2009,119.1,,,,,
,,2009,140,,,,,
,,2009,154.1,,,,,
,,2009,136.9,,,,,
,,2009,140.7,,,,,
,,2009,125.4,,,,,
,,2009,139.2,,,,,
,,2009,150.5,,,,,
,,2009,133.2,,,,,
,,2009,126.8,,,,,
,,2009,123.6,,,,,
,,2009,150.7,,,,,
,,2009,147.8,,,,,
,,2009,139.4,,,,,
,,2009,135.6,,,,,
,,2009,142.2,,,,,
,,2009,144.5,,,,,
,,2009,140.6,,,,,
,,2009,134.6,,,,,
,,2009,130,,,,,
,,2009,128.1,,,,,
,,2009,125.6,,,,,
,,2009,135.5,,,,,
,,2009,139.2,,,,,
,,2009,134.4,,,,,
,,2009,133.2,,,,,
,,2009,133.2,,,,,
,,2009,147.7,,,,,
,,2009,130.6,,,,,
,,2009,138.5,,,,,
,,2009,132.1,,,,,
,,2009,134.4,,,,,
,,2009,147,,,,,
,,2009,158.3,,,,,
,,2009,139.3,,,,,
,,2009,141.4,,,,,
,,2009,136.9,,,,,
,,2009,138.5,,,,,
,,2009,141.5,,,,,
,,2009,131.8,,,,,
,,2009,136.9,,,,,
,,2009,127.3,,,,,
,,2009,134.5,,,,,
,,2009,135,,,,,
,,2009,130.5,,,,,
,,2009,126.4,,,,,
,,2009,123.3,,,,,
,,2009,149.9,,,,,
,,2009,140.8,,,,,
,,2009,134.5,,,,,
,,2009,130.7,,,,,
,,2009,123.6,,,,,
,,2009,148.3,,,,,
,,2009,152.4,,,,,
,,2009,134.7,,,,,
,,2009,137,,,,,
,,2009,129.7,,,,,
,,2009,154,,,,,
,,2009,132.8,,,,,
,,2009,135.3,,,,,
,,2009,134.6,,,,,
,,2009,127.5,,,,,
,,2009,148.5,,,,,
,,2009,163.1,,,,,
,,2009,139,,,,,
,,2009,142.1,,,,,
,,2009,132.5,,,,,
,,2009,141.9,,,,,
,,2009,149.7,,,,,
,,2009,132.4,,,,,
,,2009,138.4,,,,,
,,2009,124,,,,,
,,2009,136.5,,,,,
,,2009,146.6,,,,,
,,2009,132.8,,,,,
,,2009,129.3,,,,,
,,2009,121.3,,,,,
,,2009,161.4,,,,,
,,2009,145.6,,,,,
,,2009,136.6,,,,,
,,2009,136,,,,,
,,2009,129.4,,,,,
,,2009,147.2,,,,,
,,2009,144.6,,,,,
,,2009,140.1,,,,,
,,2009,142.3,,,,,
,,2009,139,,,,,
,,2009,154.5,,,,,
,,2009,135.3,,,,,
,,2009,140.4,,,,,
,,2009,139.6,,,,,
,,2009,136.6,,,,,
,,2009,144.4,,,,,
,,2009,153.9,,,,,
,,2009,148.6,,,,,
,,2009,159.3,,,,,
,,2009,138.2,,,,,
,,2009,144,,,,,
,,2009,147.1,,,,,
,,2009,140.6,,,,,
,,2009,154.2,,,,,
,,2009,133.5,,,,,
